Seq#,DateTime,TEST,PRODUCT,AC VOLTAGE,AC CURRENT,AC WATT,P.F.,V.THD. %,I.THD. %,DC VOLTAGE,DC CURRENT,DC POWER,EFFICIENCY,PCB TEMP,JUNC TEMP,HOUSING TEMP,X'MER TEMP,ROOM TEMP,TAP,RECIPE
5131,4/12/2021 14:02,0,15,179.51,89.086,15.786,0.99,3.2,13,0.1,7,0,0,34.7,34.1,41.2,33.9,34.4,8,1
5132,4/12/2021 14:02,0,15,179.51,89.086,15.808,0.99,3.15,13,0.1,7,0,0,34.7,34.1,41.2,33.9,34.4,8,1
5133,4/12/2021 14:02,0,15,179.51,89.086,15.808,0.99,3.15,13,0.1,7,0,0,34.7,34.1,41.2,33.9,34.4,8,1
5134,4/12/2021 14:02,0,15,179.4,88.948,15.831,0.99,3.18,13,0.1,7,0,0,34.7,34.1,41.2,33.9,34.6,8,1
5135,4/12/2021 14:02,0,15,180.31,88.503,15.806,0.99,3.14,13,0.1,7,0,0,34.7,34.1,41.2,33.9,34.6,8,1
5136,4/12/2021 14:02,0,15,181.02,88.222,15.79,0.99,3.14,13,0.1,7,0,0,34.7,34.1,41.2,33.9,34.7,8,1
5137,4/12/2021 14:03,0,15,181.02,88.222,15.823,0.99,3.22,13,0.1,7,0,0,34.7,34.1,41.2,33.9,34.7,8,1
5138,4/12/2021 14:03,0,15,180,88.699,15.836,0.99,3.07,13,0.1,7,0,0,34.7,34.1,41.2,33.9,34.7,8,1
5139,4/12/2021 14:03,0,15,179.87,88.671,15.833,0.99,3.08,13,0.1,7,0,0,34.7,34.1,41.2,33.9,34.7,8,1
5140,4/12/2021 14:03,0,15,179.87,88.671,15.834,0.99,3.08,13,0.1,8,0,0,34.7,34.1,41.2,33.9,34.7,8,1
5141,4/12/2021 14:03,0,15,180.28,88.664,15.827,0.99,2.96,13,0.1,7,0,0,34.7,34.1,41.2,33.9,34.7,8,1
5142,4/12/2021 14:03,0,15,180.28,88.664,15.812,0.99,3.07,13,0.1,7,0,0,34.7,34.1,41.2,33.9,34.7,8,1
5143,4/12/2021 14:03,0,15,180,88.845,15.83,0.99,3.07,13,0.1,7,0,0,34.7,34.1,41.2,33.9,34.7,8,1
5144,4/12/2021 14:03,0,15,180,88.845,15.816,0.99,3.03,13,0.1,7,0,0,34.7,34.1,41.2,33.9,34.7,8,1
5145,4/12/2021 14:03,0,15,180.28,88.61,15.816,0.99,3.03,13,0.1,7,0,0,34.7,34.1,41.2,33.9,34.7,8,1
5146,4/12/2021 14:03,0,15,179.1,88.937,15.818,0.99,3.03,13,0.1,7,0,0,34.8,34.1,41.2,33.9,34.7,8,1
5147,4/12/2021 14:03,0,15,179.1,88.937,15.777,0.991,3.06,13,0.1,7,0,0,34.8,34.1,41.2,33.9,34.7,8,1
5148,4/12/2021 14:03,0,15,180.03,88.681,15.803,0.99,3.06,13,0.1,7,0,0,34.8,34.1,41.2,33.9,34.7,8,1
5149,4/12/2021 14:03,0,15,180,88.788,15.824,0.99,3.07,13,0.1,7,0,0,34.8,34.1,41.2,33.9,34.7,8,1
5150,4/12/2021 14:03,0,15,180,88.788,15.822,0.991,3.18,13,0.1,7,0,0,34.8,34.1,41.2,33.9,34.7,8,1
5151,4/12/2021 14:03,0,15,180.05,88.678,15.815,0.991,2.99,13,0.1,7,0,0,34.8,34.1,41.2,33.9,34.7,8,1
5152,4/12/2021 14:03,0,15,180.09,88.82,15.829,0.99,2.99,13,0.1,8,0,0,34.9,34.1,41.2,33.9,34.7,8,1
5153,4/12/2021 14:03,0,15,180.09,88.82,15.829,0.99,3.02,13,0.1,8,0,0,34.9,34.1,41.2,33.9,34.7,8,1
5154,4/12/2021 14:03,0,15,179.42,88.926,15.799,0.99,3.01,13,0.1,7,0,0,34.9,34.1,41.2,33.9,34.7,8,1
5155,4/12/2021 14:03,0,15,179.42,88.926,15.799,0.99,3.01,13,0.1,7,0,0,34.9,34.1,41.2,33.9,34.7,8,1
5156,4/12/2021 14:03,0,15,179.48,88.866,15.833,0.99,3.01,13,0.1,7,0,0,34.9,34.1,41.2,33.9,34.7,8,1
5157,4/12/2021 14:03,0,15,179.48,88.866,15.752,0.991,3.11,13,0.1,8,0,0,34.9,34.1,41.2,33.9,34.7,8,1
5158,4/12/2021 14:03,0,15,180.12,88.657,15.813,0.99,3.17,13,0.1,8,0,0,35,34.1,41.2,33.9,34.7,8,1
5159,4/12/2021 14:03,0,15,180.12,88.657,15.813,0.99,3.17,13,0.1,8,0,0,35,34.1,41.2,33.9,34.7,8,1
5160,4/12/2021 14:03,0,15,179.84,88.784,15.812,0.99,3.15,13,0.1,7,0,0,35,34.1,41.2,33.9,34.7,8,1
5161,4/12/2021 14:04,0,15,179.29,88.752,15.82,0.991,3.09,13,0.1,7,0,0,35,34.1,41.2,33.9,34.7,8,1
5162,4/12/2021 14:04,0,15,179.29,88.752,15.82,0.991,3.09,13,0.1,7,0,0,35.1,34.1,41.2,33.9,34.7,8,1
5163,4/12/2021 14:04,0,15,180.45,88.439,15.8,0.991,3.09,13,0.1,7,0,0,35.1,34.1,41.2,33.9,34.7,8,1
5164,4/12/2021 14:04,0,15,180.45,88.439,15.815,0.99,3.1,13,0.1,8,0,0,35.1,34.1,41.3,33.9,34.7,8,1
5165,4/12/2021 14:04,0,15,180.32,88.539,15.815,0.991,3.04,13,0.1,7,0,0,35.1,34.1,41.3,33.9,34.7,8,1
5166,4/12/2021 14:04,0,15,180.32,88.539,15.815,0.991,3.04,13,0.1,7,0,0,35.1,34.1,41.3,33.9,34.7,8,1
5167,4/12/2021 14:04,0,15,179.93,88.603,15.833,0.991,2.92,13,0.1,7,0,0,35.2,34.1,41.4,33.9,34.7,8,1
5168,4/12/2021 14:04,0,15,180.69,88.314,15.805,0.99,2.82,13,0.1,8,0,0,35.2,34.1,41.4,33.9,34.7,8,1
5169,4/12/2021 14:04,0,15,180.96,88.125,15.78,0.99,2.82,13,0.1,7,0,0,35.2,34.1,41.5,33.9,34.7,8,1
5170,4/12/2021 14:04,0,15,180.96,88.125,15.788,0.991,2.83,13,0.1,7,0,0,35.3,34.1,41.6,33.9,34.7,8,1
5171,4/12/2021 14:04,0,15,180.71,88.429,15.766,0.991,2.83,13,0.1,8,0,0,35.3,34.1,41.6,33.9,34.7,8,1
5172,4/12/2021 14:04,0,15,180.71,88.429,15.766,0.991,2.83,13,0.1,8,0,0,35.3,34.1,41.6,33.9,34.7,8,1
5173,4/12/2021 14:04,0,15,180.71,88.429,15.787,0.99,2.88,13,0.1,7,0,0,35.3,34.1,41.7,33.9,34.7,8,1
5174,4/12/2021 14:04,0,15,180.7,88.382,15.813,0.99,2.89,13,0.1,7,0,0,35.3,34.1,41.7,33.9,34.7,8,1
5175,4/12/2021 14:04,0,15,180.56,88.411,15.823,0.99,2.91,13,0.1,7,0,0,35.3,34.1,41.8,33.9,34.7,8,1
5176,4/12/2021 14:04,0,15,180.56,88.411,15.823,0.99,2.91,13,0.1,8,0,0,35.3,34.1,41.8,33.9,34.7,8,1
5177,4/12/2021 14:04,0,15,180.18,88.232,15.826,0.99,2.91,13,0.1,8,0,0,35.4,34.1,41.8,33.9,34.7,8,1
5178,4/12/2021 14:04,0,15,180.18,88.232,15.826,0.99,2.88,13,0.1,8,0,0,35.4,34.1,41.9,33.9,34.7,8,1
5179,4/12/2021 14:04,0,15,180.11,88.475,15.785,0.991,2.75,13,0.1,7,0,0,35.4,34.1,42,33.9,34.7,8,1
5180,4/12/2021 14:04,0,15,180.05,88.364,15.833,0.991,2.75,13,0.1,8,0,0,35.4,34.1,42,33.9,34.7,8,1
5181,4/12/2021 14:04,0,15,180.05,88.364,15.766,0.99,2.75,13,0.1,7,0,0,35.4,34.1,42,33.9,34.7,8,1
5182,4/12/2021 14:04,0,15,180.89,88.329,15.778,0.99,2.81,13,0.1,7,0,0,35.4,34.1,42,33.9,34.7,8,1
5183,4/12/2021 14:04,0,15,180.89,88.329,15.778,0.99,2.81,13,0.1,8,0,0,35.4,34.1,42,33.9,34.7,8,1
5184,4/12/2021 14:04,0,15,181.08,88.232,15.819,0.99,2.76,13,0.1,8,0,0,35.4,34.1,42,33.9,34.7,8,1
5185,4/12/2021 14:04,0,15,180.74,88.318,15.794,0.99,2.84,13,0.1,8,0,0,35.4,34.1,42,33.9,34.7,8,1
5186,4/12/2021 14:04,0,15,180.53,88.243,15.768,0.99,2.78,13,0.1,7,0,0,35.5,34.1,42,33.9,34.7,8,1
5187,4/12/2021 14:04,0,15,180.19,88.489,15.8,0.99,2.78,13,0.1,7,0,0,35.5,34.1,42,33.9,34.7,8,1
5188,4/12/2021 14:05,0,15,180.19,88.489,15.768,0.99,2.89,13,0.1,8,0,0,35.5,34.1,42,33.9,34.7,8,1
5189,4/12/2021 14:05,0,15,179.67,88.788,15.792,0.991,2.9,13,0.1,8,0,0,35.5,34.1,42,33.9,34.7,8,1
5190,4/12/2021 14:05,0,15,179.3,88.997,15.792,0.99,2.75,13,0.1,7,0,0,35.5,34.1,42,33.9,34.7,8,1
5191,4/12/2021 14:05,0,15,179.09,89.263,15.806,0.99,2.91,13,0.1,7,0,0,35.5,34.1,42,33.9,34.7,8,1
5192,4/12/2021 14:05,0,15,179.24,89.132,15.82,0.99,2.91,13,0.1,8,0,0,35.5,34.1,42,33.9,34.8,8,1
5193,4/12/2021 14:05,0,15,179.26,88.909,15.812,0.99,3.14,14,0.1,8,0,0,35.5,34.1,42,33.9,34.8,8,1
5194,4/12/2021 14:05,0,15,179.38,88.77,15.809,0.99,3.1,14,0.1,7,0,0,35.5,34.1,42,33.9,34.8,8,1
5195,4/12/2021 14:05,0,15,179.38,88.77,15.761,0.99,3.12,14,0.1,8,0,0,35.5,34.1,42,33.9,34.8,8,1
5196,4/12/2021 14:05,0,15,179.26,88.958,15.8,0.991,2.88,14,0.1,8,0,0,35.5,34.1,42,33.9,34.8,8,1
5197,4/12/2021 14:05,0,15,179.41,88.976,15.807,0.991,3.35,13,0.1,8,0,0,35.5,34.1,42,34,34.8,8,1
5198,4/12/2021 14:05,0,15,178.76,89.135,15.81,0.991,3.35,13,0.1,8,0,0,35.5,34.2,42,34,34.7,8,1
5199,4/12/2021 14:05,0,15,178.96,88.99,15.78,0.991,3.32,13,0.1,8,0,0,35.5,34.2,42,34,34.7,8,1
5200,4/12/2021 14:05,0,15,178.37,89.114,15.83,0.991,3.32,13,0.1,8,0,0,35.5,34.2,42,34,34.7,8,1
5201,4/12/2021 14:05,0,15,178.37,89.114,15.83,0.991,3.32,13,0.1,8,0,0,35.5,34.2,42,34,34.7,8,1
5202,4/12/2021 14:05,0,15,178.37,89.114,15.767,0.991,3.23,13,0.1,8,0,0,35.5,34.2,42,34,34.7,8,1
5203,4/12/2021 14:05,0,15,178.37,89.114,15.767,0.991,3.23,13,0.1,8,0,0,35.5,34.2,42,34,34.7,8,1
5204,4/12/2021 14:05,0,15,178.97,89.125,15.808,0.991,3.31,13,0.1,8,0,0,35.5,34.2,42,34,34.7,8,1
5205,4/12/2021 14:05,0,15,179.05,89.029,15.854,0.991,3.08,13,0.1,8,0,0,35.5,34.2,42,34,34.7,8,1
5206,4/12/2021 14:05,0,15,179.11,89.033,15.833,0.991,3.28,13,0.1,8,0,0,35.5,34.2,42,34,34.7,8,1
5207,4/12/2021 14:05,0,15,178.98,89.04,15.786,0.991,3.36,13,0.1,8,0,0,35.5,34.2,42.1,34,34.7,8,1
5208,4/12/2021 14:05,0,15,179.24,88.877,15.819,0.991,3.36,13,0.1,8,0,0,35.5,34.2,42.1,34,34.7,8,1
5209,4/12/2021 14:05,0,15,179.24,88.877,15.804,0.99,3.06,14,0.1,8,0,0,35.5,34.2,42.1,34,34.7,8,1
5210,4/12/2021 14:06,0,15,179.3,88.809,15.797,0.99,3.14,14,0.1,8,0,0,35.5,34.2,42.2,34,34.7,8,1
5211,4/12/2021 14:06,0,15,179.39,88.976,15.808,0.99,3.09,14,0.1,8,0,0,35.5,34.2,42.2,34,34.7,8,1
5212,4/12/2021 14:06,0,15,179.17,89.057,15.806,0.991,3.18,14,0.1,8,0,0,35.5,34.2,42.2,34,34.5,8,1
5213,4/12/2021 14:06,0,15,179.49,88.788,15.781,0.99,3.13,14,0.1,8,0,0,35.5,34.2,42.1,34,34.2,8,1
5214,4/12/2021 14:06,0,15,179.4,88.866,15.785,0.99,3.27,14,0.1,8,0,0,35.5,34.2,42.2,34,34.2,8,1
5215,4/12/2021 14:06,0,15,179.48,88.781,15.781,0.99,3.36,14,0.1,8,0,0,35.5,34.2,42.2,34,34.2,8,1
5216,4/12/2021 14:06,0,15,179,89.139,15.8,0.99,3.28,14,0.1,8,0,0,35.5,34.2,42.1,34,34.2,8,1
5217,4/12/2021 14:06,0,15,179.15,88.926,15.774,0.99,3.29,14,0.1,8,0,0,35.5,34.2,42.1,34,34.2,8,1
5218,4/12/2021 14:06,0,15,179.24,88.845,15.75,0.99,3.3,14,0.1,8,0,0,35.5,34.1,42.2,34,34,8,1
5219,4/12/2021 14:06,0,15,179.24,88.845,15.794,0.99,3.3,14,0.1,8,0,0,35.5,34.1,42.2,34,34.1,8,1
5220,4/12/2021 14:06,0,15,179.13,88.99,15.805,0.99,3.25,14,0.1,8,0,0,35.5,34.2,42.2,33.9,34,8,1
5221,4/12/2021 14:06,0,15,178.99,88.912,15.762,0.99,3.23,14,0.1,8,0,0,35.5,34.1,42.3,34,34,8,1
5222,4/12/2021 14:06,0,15,179.4,89.019,15.816,0.99,3.26,14,0.1,8,0,0,35.5,34.2,42.3,33.9,34,8,1
5223,4/12/2021 14:06,0,15,178.49,89.05,15.743,0.99,3.32,14,0.1,8,0,0,35.5,34.1,42.4,34,34,8,1
5224,4/12/2021 14:06,0,15,179.17,89.149,15.819,0.99,3.36,14,0.1,8,0,0,35.5,34.2,42.5,34,34,8,1
5225,4/12/2021 14:06,0,15,179.09,88.969,15.783,0.991,3.37,14,0.1,8,0,0,35.5,34.1,42.6,34,34,8,1
5226,4/12/2021 14:06,0,15,179.3,88.873,15.781,0.991,3.34,14,0.1,8,0,0,35.5,34.3,42.6,34,34,8,1
5227,4/12/2021 14:06,0,15,179.3,88.873,15.799,0.991,3.34,14,0.1,8,0,0,35.5,34.3,42.5,33.9,34,8,1
5228,4/12/2021 14:06,0,15,179.6,88.781,15.787,0.99,3.35,14,0.1,8,0,0,35.5,34.1,42.7,34,34,8,1
5229,4/12/2021 14:07,0,15,178.79,89.132,15.786,0.991,3.36,14,0.1,8,0,0,35.5,34.3,42.6,33.9,34,8,1
5230,4/12/2021 14:07,0,15,178.6,89.178,15.757,0.99,3.47,14,0.1,8,0,0,35.5,34.1,42.7,34,34,8,1
5231,4/12/2021 14:07,0,15,178.93,89.1,15.791,0.99,3.47,14,0.1,8,0,0,35.5,34.4,42.7,34,34,8,1
5232,4/12/2021 14:07,0,15,178.93,89.1,15.786,0.991,3.33,14,0.1,8,0,0,35.5,34.4,42.7,33.9,34,8,1
5233,4/12/2021 14:07,0,15,179.04,88.99,15.78,0.991,3.31,14,0.1,8,0,0,35.5,34.4,42.7,33.9,34,8,1
5234,4/12/2021 14:07,0,15,179.04,88.99,15.812,0.99,3.26,14,0.1,8,0,0,35.5,34.4,42.7,33.9,34,8,1
5235,4/12/2021 14:07,0,15,178.33,89.393,15.781,0.99,3.21,14,0.1,8,0,0,35.5,34.4,42.7,33.9,34,8,1
5236,4/12/2021 14:07,0,15,178.77,89.146,15.775,0.99,3.29,14,0.1,8,0,0,35.5,34.4,42.7,33.9,33.9,8,1
5237,4/12/2021 14:07,0,15,178.58,88.93,15.781,0.99,3.29,14,0.1,8,0,0,35.5,34.5,42.7,33.9,33.9,8,1
5238,4/12/2021 14:07,0,15,178.58,88.93,15.781,0.99,3.29,14,0.1,8,0,0,35.5,34.5,42.7,33.9,33.9,8,1
5239,4/12/2021 14:07,0,15,178.58,88.93,15.783,0.99,3.39,14,0.1,8,0,0,35.5,34.4,42.7,33.9,33.8,8,1
5240,4/12/2021 14:07,0,15,178.58,88.93,15.783,0.99,3.39,14,0.1,8,0,0,35.5,34.4,42.7,33.9,33.8,8,1
5241,4/12/2021 14:07,0,15,179.49,88.87,15.795,0.991,3.34,14,0.1,8,0,0,35.5,34.6,42.7,33.9,33.8,8,1
5242,4/12/2021 14:07,0,15,179.34,88.816,15.767,0.99,3.26,14,0.1,8,0,0,35.5,34.5,42.7,33.9,33.6,8,1
5243,4/12/2021 14:07,0,15,178.93,88.98,15.765,0.99,3.26,14,0.1,8,0,0,35.5,34.5,42.7,33.9,33.4,8,1
5244,4/12/2021 14:07,0,15,178.93,88.98,15.734,0.99,3.33,14,0.1,7,0,0,35.5,34.5,42.7,33.9,33.3,8,1
5245,4/12/2021 14:07,0,15,178.77,88.948,15.782,0.99,3.38,14,0.1,8,0,0,35.5,34.5,42.7,33.9,33.2,8,1
5246,4/12/2021 14:07,0,15,179.12,88.958,15.796,0.99,3.46,14,0.1,8,0,0,35.5,34.6,42.7,33.9,33.2,8,1
5247,4/12/2021 14:07,0,15,179.56,88.756,15.761,0.99,3.39,14,0.1,8,0,0,35.5,34.6,42.7,33.9,33.2,8,1
5248,4/12/2021 14:07,0,15,179.27,88.859,15.76,0.99,3.39,14,0.1,8,0,0,35.5,34.6,42.7,33.9,33.2,8,1
5249,4/12/2021 14:07,0,15,179.27,88.859,15.774,0.991,3.37,14,0.1,8,0,0,35.5,34.6,42.7,33.9,33.2,8,1
5250,4/12/2021 14:07,0,15,179.37,88.713,15.769,0.991,3.44,14,0.1,8,0,0,35.5,34.6,42.7,33.9,33.2,8,1
5251,4/12/2021 14:08,0,15,179.8,88.4,15.747,0.991,3.44,14,0.1,8,0,0,35.5,34.7,42.7,33.9,33.2,8,1
5252,4/12/2021 14:08,0,15,179.29,88.813,15.761,0.99,3.57,14,0.1,8,0,0,35.5,34.7,42.7,33.9,33.2,8,1
5253,4/12/2021 14:08,0,15,179.77,88.5,15.755,0.99,3.55,14,0.1,8,0,0,35.5,34.7,42.7,33.9,33.2,8,1
5254,4/12/2021 14:08,0,15,179.77,88.5,15.754,0.991,3.46,13,0.1,8,0,0,35.5,34.7,42.7,33.9,33.2,8,1
5255,4/12/2021 14:08,0,15,179.53,88.806,15.761,0.991,3.46,13,0.1,8,0,0,35.5,34.7,42.7,33.9,33.2,8,1
5256,4/12/2021 14:08,0,15,179.48,88.777,15.734,0.99,3.58,14,0.1,8,0,0,35.5,34.7,42.7,33.9,33.2,8,1
5257,4/12/2021 14:08,0,15,180.14,88.347,15.763,0.99,3.58,14,0.1,8,0,0,35.5,34.7,42.7,33.9,33.2,8,1
5258,4/12/2021 14:08,0,15,180.14,88.347,15.753,0.99,3.45,14,0.1,8,0,0,35.5,34.7,42.7,33.9,33.2,8,1
5259,4/12/2021 14:08,0,15,179.53,88.685,15.749,0.99,3.47,14,0.1,8,0,0,35.5,34.7,42.7,33.9,33.2,8,1
5260,4/12/2021 14:08,0,15,179.54,88.575,15.781,0.99,3.41,14,0.1,8,0,0,35.5,34.7,42.7,33.9,33.2,8,1
5261,4/12/2021 14:08,0,15,179.54,88.575,15.781,0.99,3.41,14,0.1,8,0,0,35.5,34.7,42.7,33.9,33.2,8,1
5262,4/12/2021 14:08,0,15,179.91,88.642,15.776,0.99,3.27,13,0.1,8,0,0,35.5,34.8,42.7,33.9,33.2,8,1
5263,4/12/2021 14:08,0,15,179.96,88.536,15.773,0.99,3.27,13,0.1,8,0,0,35.5,34.8,42.7,33.9,33.2,8,1
5264,4/12/2021 14:08,0,15,179.96,88.536,15.753,0.99,3.34,14,0.1,8,0,0,35.5,34.8,42.7,33.9,33.2,8,1
5265,4/12/2021 14:08,0,15,180.08,88.568,15.769,0.99,3.23,14,0.1,8,0,0,35.5,34.8,42.7,33.9,33.2,8,1
5266,4/12/2021 14:08,0,15,179.1,88.781,15.749,0.99,3.23,14,0.1,8,0,0,35.5,34.7,42.7,33.9,33.2,8,1
5267,4/12/2021 14:08,0,15,179.1,88.781,15.763,0.99,3.2,14,0.1,8,0,0,35.5,34.7,42.7,33.9,33.2,8,1
5268,4/12/2021 14:08,0,15,179.05,88.863,15.799,0.99,3.26,14,0.1,8,0,0,35.5,34.8,42.7,33.9,33.2,8,1
5269,4/12/2021 14:08,0,15,179.53,88.731,15.78,0.99,3.3,13,0.1,8,0,0,35.5,34.8,42.7,33.9,33.2,8,1
5270,4/12/2021 14:08,0,15,179.53,88.731,15.78,0.99,3.3,13,0.1,8,0,0,35.5,34.8,42.7,33.9,33.2,8,1
5271,4/12/2021 14:08,0,15,179.58,88.784,15.79,0.99,3.3,13,0.1,8,0,0,35.5,34.8,42.7,33.9,33.2,8,1
5272,4/12/2021 14:08,0,15,179.58,88.784,15.788,0.99,3.3,13,0.1,8,0,0,35.5,34.8,42.7,33.9,33.2,8,1
5273,4/12/2021 14:08,0,15,179.58,88.784,15.794,0.991,3.23,13,0.1,8,0,0,35.5,34.7,42.7,33.9,33.2,8,1
5274,4/12/2021 14:08,0,15,179.5,88.852,15.773,0.991,3.18,13,0.1,8,0,0,35.5,34.7,42.8,33.9,33.2,8,1
5275,4/12/2021 14:08,0,15,179.08,88.834,15.758,0.991,3.18,13,0.1,8,0,0,35.5,34.7,42.8,33.9,33.2,8,1
5276,4/12/2021 14:09,0,15,179.08,88.834,15.762,0.99,3.28,13,0.1,8,0,0,35.5,34.7,42.8,33.9,33.2,8,1
5277,4/12/2021 14:09,0,15,179.34,88.926,15.8,0.99,3.28,13,0.1,8,0,0,35.5,34.7,42.8,33.9,33.2,8,1
5278,4/12/2021 14:09,0,15,179.34,88.926,15.79,0.991,3.28,13,0.1,8,0,0,35.5,34.7,42.8,33.9,33.2,8,1
5279,4/12/2021 14:09,0,15,179.28,88.902,15.788,0.991,3.37,13,0.1,8,0,0,35.5,34.7,42.8,33.9,33.2,8,1
5280,4/12/2021 14:09,0,15,179.28,88.902,15.785,0.99,3.34,13,0.1,8,0,0,35.5,34.7,42.8,33.9,33.2,8,1
5281,4/12/2021 14:09,0,15,179.12,88.983,15.789,0.99,3.34,13,0.1,8,0,0,35.5,34.8,42.8,33.9,33.2,8,1
5282,4/12/2021 14:09,0,15,179.12,88.983,15.731,0.991,3.33,13,0.1,8,0,0,35.5,34.8,42.9,33.9,33.2,8,1
5283,4/12/2021 14:09,0,15,178.47,89.178,15.769,0.991,3.33,13,0.1,8,0,0,35.5,34.8,42.9,33.9,33.2,8,1
5284,4/12/2021 14:09,0,15,179.48,88.681,15.742,0.991,3.09,13,0.1,8,0,0,35.5,34.8,43,33.9,33.2,8,1
5285,4/12/2021 14:09,0,15,178.89,88.863,15.744,0.991,3.19,13,0.1,8,0,0,35.5,34.8,43,33.9,33.1,8,1
5286,4/12/2021 14:09,0,15,178.89,88.863,15.789,0.99,3.29,14,0.1,8,0,0,35.5,34.8,43.1,33.9,33.1,8,1
5287,4/12/2021 14:09,0,15,179.11,89.004,15.775,0.99,3.18,13,0.1,8,0,0,35.5,34.8,43.2,33.9,33.1,8,1
5288,4/12/2021 14:09,0,15,179.24,88.941,15.768,0.99,3.22,13,0.1,8,0,0,35.5,34.8,43.2,33.9,33,8,1
5289,4/12/2021 14:09,0,15,179.28,88.749,15.758,0.99,3.22,13,0.1,8,0,0,35.5,34.7,43.3,33.9,32.8,8,1
5290,4/12/2021 14:09,0,15,179.28,88.749,15.748,0.99,3.26,13,0.1,8,0,0,35.5,34.8,43.3,33.9,32.8,8,1
5291,4/12/2021 14:09,0,15,178.58,89.107,15.735,0.99,3.15,13,0.1,8,0,0,35.5,34.8,43.4,33.9,32.7,8,1
5292,4/12/2021 14:09,0,15,179.71,88.66,15.769,0.99,3.11,13,0.1,8,0,0,35.5,34.8,43.5,33.9,32.7,8,1
5293,4/12/2021 14:09,0,15,179.82,88.571,15.813,0.99,2.9,13,0.1,8,0,0,35.5,34.8,43.5,33.9,32.7,8,1
5294,4/12/2021 14:09,0,15,179.75,88.614,15.784,0.99,2.9,13,0.1,8,0,0,35.5,34.8,43.5,33.9,32.7,8,1
5295,4/12/2021 14:09,0,15,179.75,88.614,15.812,0.991,3.22,13,0.1,8,0,0,35.5,34.8,43.5,33.9,32.6,8,1
5296,4/12/2021 14:09,0,15,179.84,88.475,15.757,0.99,2.98,13,0.1,8,0,0,35.5,34.8,43.5,33.9,32.6,8,1
5297,4/12/2021 14:10,0,15,179.84,88.475,15.781,0.99,3,13,0.1,8,0,0,35.5,34.8,43.5,33.9,32.6,8,1
5298,4/12/2021 14:10,0,15,179.98,88.439,15.778,0.99,2.89,13,0.1,8,0,0,35.5,34.8,43.5,33.9,32.6,8,1
5299,4/12/2021 14:10,0,15,180.04,88.457,15.759,0.99,2.84,13,0.1,8,0,0,35.5,34.8,43.5,33.9,32.6,8,1
5300,4/12/2021 14:10,0,15,179.77,88.589,15.772,0.99,2.84,13,0.1,8,0,0,35.5,34.8,43.5,33.9,32.6,8,1
5301,4/12/2021 14:10,0,15,179.4,88.809,15.752,0.99,2.88,13,0.1,8,0,0,35.5,34.8,43.5,33.9,32.6,8,1
5302,4/12/2021 14:10,0,15,179.94,88.422,15.755,0.99,2.88,13,0.1,8,0,0,35.5,34.8,43.5,33.9,32.6,8,1
5303,4/12/2021 14:10,0,15,179.94,88.422,15.758,0.99,2.86,13,0.1,8,0,0,35.5,34.8,43.5,33.9,32.5,8,1
5304,4/12/2021 14:10,0,15,179.6,88.632,15.747,0.99,2.86,13,0.1,8,0,0,35.5,34.8,43.5,33.9,32.5,8,1
5305,4/12/2021 14:10,0,15,179.57,88.699,15.771,0.99,2.81,14,0.1,8,0,0,35.5,34.8,43.5,33.9,32.5,8,1
5306,4/12/2021 14:10,0,15,179.56,88.657,15.749,0.99,2.88,14,0.1,8,0,0,35.5,34.8,43.5,33.9,32.5,8,1
5307,4/12/2021 14:10,0,15,179.69,88.589,15.767,0.99,2.88,14,0.1,8,0,0,35.5,34.8,43.5,33.9,32.5,8,1
5308,4/12/2021 14:10,0,15,179.69,88.589,15.765,0.99,2.98,14,0.1,8,0,0,35.5,34.8,43.5,33.9,32.5,8,1
5309,4/12/2021 14:10,0,15,179.63,88.845,15.743,0.99,2.98,14,0.1,8,0,0,35.5,34.8,43.5,33.9,32.5,8,1
5310,4/12/2021 14:10,0,15,179.45,88.603,15.753,0.99,2.87,13,0.1,8,0,0,35.5,34.8,43.5,33.9,32.5,8,1
5311,4/12/2021 14:10,0,15,179.04,88.738,15.736,0.99,2.87,14,0.1,8,0,0,35.5,34.8,43.5,33.9,32.5,8,1
5312,4/12/2021 14:10,0,15,177.51,89.717,15.734,0.99,3,13,0.1,8,0,0,35.5,34.8,43.5,33.9,32.5,8,1
5313,4/12/2021 14:10,0,15,179.14,88.635,15.726,0.99,3,14,0.1,8,0,0,35.5,34.8,43.5,33.9,32.5,8,1
5314,4/12/2021 14:10,0,15,178.75,88.983,15.767,0.99,2.98,14,0.1,8,0,0,35.5,34.8,43.5,33.9,32.5,8,1
5315,4/12/2021 14:10,0,15,178.95,88.816,15.745,0.991,3.06,14,0.1,8,0,0,35.5,34.8,43.5,33.9,32.5,8,1
5316,4/12/2021 14:10,0,15,179.65,88.568,15.721,0.991,3.02,14,0.1,8,0,0,35.5,34.8,43.5,33.9,32.5,8,1
5317,4/12/2021 14:11,0,15,180.01,88.318,15.773,0.99,2.9,13,0.1,8,0,0,35.5,34.8,43.5,33.9,32.5,8,1
5318,4/12/2021 14:11,0,15,180.08,88.397,15.762,0.99,2.82,13,0.1,8,0,0,35.5,34.8,43.5,33.9,32.5,8,1
5319,4/12/2021 14:11,0,15,180.23,88.382,15.741,0.99,2.82,13,0.1,8,0,0,35.5,34.8,43.5,33.9,32.5,8,1
